Website,Title,Employer,Location,lat,lon,Country,Skills,Skills1,Skills2,Skills3,Skills4,Skills5,Skills6,Skill,Jobs,Country_Percentage,Skills_Percentage,NumberSkills,NumberCountry
http://careers.stackoverflow.com/jobs/97644/web-application-developer-php-leatherhead-dutysheet-ltd,"Web Application Developer - PHP - Leatherhead at DutySheet Ltd (Leatherhead, UK)",DutySheet Ltd,Leatherhead,51.29652,-0.3338,United Kingdom,"jquery,mysql,html5,php,git",jquery,mysql,html5,php,git,,Data Quality Management,1,0.24,100,1,1
http://careers.stackoverflow.com/jobs/97659/data-associate-refining-and-chemicals-wood-mackenzie,"Data Associate Refining and Chemicals at Wood Mackenzie (London, UK)",Wood Mackenzie,London,51.50853,-0.12574,United Kingdom,"excel,vba,ms-access",excel,vba,ms-access,,,,Data Governance,1,6.41,90,1,1
http://careers.stackoverflow.com/jobs/97660/technology-lead-big-data-hotelscom,"Technology Lead - Big Data at Hotels.com (London, UK)",Hotels.com,London,51.50853,-0.12574,United Kingdom,"hadoop,java,data-warehouse,hive,bash",hadoop,java,data-warehouse,hive,bash,,Data Analysis,1,3.33,93.33,1,1
http://careers.stackoverflow.com/jobs/97802/devops-engineer-importio,"DevOps Engineer at import.io (London, UK)",import.io,London,51.50853,-0.12574,United Kingdom,"java,python,amazon-web-services,linux,sysadmin,docker",java,python,amazon-web-services,linux,sysadmin,docker,Data Engineering,1,29.93,81.82,1,1
http://at.indeed.com/viewjob?jk=55cd0da632a90443 ,Application Service Expert with Engine Calibration Knowledge ,AVL LIST ,Sankt Radegund bei Graz,47.16667,15.48333,Austria,"json,objective-c,core-data,sqlite,xml",json,objective-c,core-data,sqlite,xml,,Data Management,1,,,1,1
http://at.indeed.com/viewjob?jk=9252d28b91ddad4b ,SEO AND WEB ANALYTICS MANAGER ,Agentur LOOP New Media GmbH ,Salzburg,47.79941,13.04399,Austria,"java,c#,.net,mssql",java,c#,.net,mssql,,,Data Quality Management,1,,,1,1
http://at.indeed.com/viewjob?jk=5c75816391f84648 ,Data Analytics Consultant (m/f) ,Agilent Technologies ,Waldzell,48.13562,13.42701,Austria,java,java,,,,,,Data Governance,1,,,1,1
http://at.indeed.com/viewjob?jk=1cc6ae9ee5c500a8 ,Technical Sales Manager – Ruminant - Asia ,BIOMIN Holding ,Waldzell,48.13562,13.42701,Austria,java,java,,,,,,Data Analysis,1,,,1,1
http://de.indeed.com/viewjob?jk=21636c9f8dffc548 ,Sales Data Analyst (m/w) ,Crown Gabelstapler GmbH & Co. KG ,Feldkirchen in Kärnten,46.72368,14.0958,Austria,c#,c#,,,,,,Data Engineering,1,,,1,1
http://at.indeed.com/viewjob?jk=24ed85a4e531d570 ,Informatiktalent (m/w) ,ENE ,Waldzell,48.13562,13.42701,Austria,"javascript,ruby-on-rails,go,ruby,user-interface",javascript,ruby-on-rails,go,ruby,user-interface,,Data Visualization,1,,,1,1
http://at.indeed.com/viewjob?jk=5c5e584204c745d3 ,Senior Component Verification Engineer (f/m) ,Infineon Technologies ,Sankt Radegund bei Graz,47.16667,15.48333,Austria,java,java,,,,,,Artificial Intelligence,1,,,1,1
http://at.indeed.com/viewjob?jk=1c1230ccb7900a32 ,Director ,JFL Search & Selection ,Sankt Johann im Pongau,47.35,13.2,Austria,"java,angularjs,html5,java-ee,spring-mvc",java,angularjs,html5,java-ee,spring-mvc,,Cloud Computing,1,,,1,1
http://at.indeed.com/viewjob?jk=96a0320addebca05 ,SEO and Web Analytics Manager ,LOOP New Media ,Sankt Johann im Pongau,47.35,13.2,Austria,"java,oop,architecture",java,oop,architecture,,,,Mathematics,1,,,1,1
http://at.indeed.com/viewjob?jk=df22ddc9dc6e2dd9 ,Junior CRM/ CR Analyst (m/w) ,MERKUR ,Industriezentrum Niederösterreich Süd,48.0712,16.32689,Austria,"testing,qa,automated-tests,quality",testing,qa,automated-tests,quality,,,Statistics,1,,,1,1
http://at.indeed.com/viewjob?jk=465d5d9b9a14360b ,DI COE Architect ,Microsoft ,Waldzell,48.13562,13.42701,Austria,"java,python,shell",java,python,shell,,,,Business Intelligence,1,,,1,1
http://at.indeed.com/viewjob?jk=20f29d63db228527 ,Raw Material Scientist (m/f) ,Novartis ,Waldzell,48.13562,13.42701,Austria,"quality,engineer,software,assurance,tester",quality,engineer,software,assurance,tester,,Data Management,1,,,1,1
http://at.indeed.com/viewjob?jk=32db7ef1d2574abb ,Lead Investigator (m/f) ,Novartis ,Waldzell,48.13562,13.42701,Austria,"python,javascript,c++11,perl",python,javascript,c++11,perl,,,Data Governance,1,,,1,1
http://at.indeed.com/viewjob?jk=0fe0eb336c95d716 ,Lead Investigator (m/f) ,Novartis Pharmaceuticals ,Waldzell,48.13562,13.42701,Austria,"python,c++,linux,stl,design-patterns",python,c++,linux,stl,design-patterns,,Data Engineering,1,,,1,1
http://at.indeed.com/viewjob?jk=b245b210f9ac5844 ,Raw Material Scientist (m/f) ,Novartis Pharmaceuticals ,Waldzell,48.13562,13.42701,Austria,"javascript,angularjs,rest,gruntjs,knockout.js",javascript,angularjs,rest,gruntjs,knockout.js,,Artificial Intelligence,1,,,1,1
http://at.indeed.com/viewjob?jk=160f7fafca450f16 ,Sound of Powder - Powder bed characterization via sound waves - Ref.Nr. DA54 (PDF) ,RCPE - Research Center Pharmaceutical Engineering ,Sankt Radegund bei Graz,47.16667,15.48333,Austria,"java,angularjs,rest,domain-driven-design,refactoring",java,angularjs,rest,domain-driven-design,refactoring,,Cloud Computing,1,,,1,1
http://at.indeed.com/viewjob?jk=48f1c35eb71be78c ,Raw Material Scientist (m/f) ,Sandoz ,Waldzell,48.13562,13.42701,Austria,"javascript,jquery,html5,php,node.js",javascript,jquery,html5,php,node.js,,Mathematics,1,,,1,1
http://at.indeed.com/viewjob?jk=fdb1001af8685dba ,Lead Investigator (m/f) ,Sandoz ,Waldzell,48.13562,13.42701,Austria,"hadoop,python,machine-learning,bigdata,r",hadoop,python,machine-learning,bigdata,r,,Statistics,1,,,1,1
http://at.indeed.com/viewjob?jk=4f6caf060d7e60a7 ,"PhD Position on, Mechanisms of gene regulation in Pichia pastoris ",Technische Universität Graz ,Sankt Radegund bei Graz,47.16667,15.48333,Austria,"css,javascript,angularjs,html5,episerver",css,javascript,angularjs,html5,episerver,,Business Intelligence,1,,,1,1
http://at.indeed.com/viewjob?jk=414be495754a63ce ,Data Analyst (m/w) ,UNITO Versand & Dienstleistungen ,Sankt Radegund bei Graz,47.16667,15.48333,Austria,"hadoop,java,python,scala,linux",hadoop,java,python,scala,linux,,Data Management,1,,,1,1
http://at.indeed.com/viewjob?jk=5d210df535531df7 ,"Account Manager - Austria in Berlin, Germany ",WU ZBP Career Center ,Waldzell,48.13562,13.42701,Austria,"angularjs,d3.js",angularjs,d3.js,,,,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=657c4fa5d9e80542 ,Business Developer & Consultant Grids and Markets (m/v) ,3E ,Brussels,50.85045,4.34878,Belgium,"java,tdd,tomcat,refactoring,junit",java,tdd,tomcat,refactoring,junit,,Data Visualization,1,,,1,1
http://be.indeed.com/viewjob?jk=9b4ddb122dbd690b ,Junior Wind Analyst (h/f) ,3E ,Brussels,50.85045,4.34878,Belgium,"python,django,rest,pandas,django-rest-framework",python,django,rest,pandas,django-rest-framework,,Artificial Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=315305932ffcbd89 ,Customer Intelligence Consultant ,4C Consulting ,Antwerp,51.21989,4.40346,Belgium,java,java,,,,,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=9ba12716feef5e57 ,FUNCTIONEEL ANALYST ,ACCENT Jobs For People ,Brussels,50.85045,4.34878,Belgium,"hadoop,hbase,scala,spark,puppet",hadoop,hbase,scala,spark,puppet,,Mathematics,1,,,1,1
http://be.indeed.com/viewjob?jk=9d3239f50c6cfe5b ,BUSINESS ANALYST ,ACCENT Jobs For People ,Brussels,50.85045,4.34878,Belgium,"hadoop,python,machine-learning,sql,r",hadoop,python,machine-learning,sql,r,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=c7c19958e8383179 ,Consultant ,ADDE - Alliance for Direct Democracy in Europe ,Brussels,50.85045,4.34878,Belgium,"c++,boost,c++11,tbb,zeromq",c++,boost,c++11,tbb,zeromq,,Data Analysis,1,,,1,1
http://be.indeed.com/viewjob?jk=d51032e5935acb54 ,DATA SCIENTIST ,AT Recruitment ,Brussels,50.85045,4.34878,Belgium,"c++,c++11,algorithm,data-structures,linear-programming",c++,c++11,algorithm,data-structures,linear-programming,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=4b189f4b1a84b05d ,Data Scientist ,AUXIPRESS ,Brussels,50.85045,4.34878,Belgium,"c++,sql,web,node.js,api",c++,sql,web,node.js,api,,Data Visualization,1,,,1,1
http://be.indeed.com/viewjob?jk=c528e60844e0b313 ,Support & Data Analyst (H/F) ,AW Europe ,Mons,50.45413,3.95229,Belgium,"mysql,computer,sciene",mysql,computer,sciene,,,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=d3d317409b4ce0df ,Support & Data Analyst (H/F) - French Speaking ,AW Europe ,Mons,50.45413,3.95229,Belgium,"e-commerce,analytics,business-intelligence,data,data-driven",e-commerce,analytics,business-intelligence,data,data-driven,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=b8830507f8d9ff50 ,GIS Developer ,AbAKUS IT Solutions ,Brussels,50.85045,4.34878,Belgium,"java,eclipse,maven",java,eclipse,maven,,,,Data Governance,1,,,1,1
http://be.indeed.com/viewjob?jk=244df73b4a8842fc ,IT internship to start immediately ,Accenture ,Brussels,50.85045,4.34878,Belgium,"hadoop,hbase,java,machine-learning,search",hadoop,hbase,java,machine-learning,search,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=850aa2c0f06cda94 ,Digital & Marketing Analytics Consultant ,Accenture ,Brussels,50.85045,4.34878,Belgium,"java,css,jquery,html5,selenium",java,css,jquery,html5,selenium,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=9eefde0df8fbde2d ,IT Design Internship ,Accenture ,Brussels,50.85045,4.34878,Belgium,"hadoop,algorithm,data-structures,computer-science,software-engineering",hadoop,algorithm,data-structures,computer-science,software-engineering,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=c0bad8196fd16a67 ,IT Internship ,Accenture ,Brussels,50.85045,4.34878,Belgium,"python,c++,linux,git,testing",python,c++,linux,git,testing,,Data Management,1,,,1,1
http://be.indeed.com/viewjob?jk=2cd2a38f30ea4806 ,Business Analyst ,Acteon Int. ,Brussels,50.85045,4.34878,Belgium,"javascript,angularjs,gruntjs,bower,unit-testing",javascript,angularjs,gruntjs,bower,unit-testing,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=caab0db34da96d90 ,GIS developer ,Acteon Int. ,Brussels,50.85045,4.34878,Belgium,"javascript,jquery,rest,apex,salesforce",javascript,jquery,rest,apex,salesforce,,Artificial Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=d5afec64ebd8bb8e ,business analyst Northern Europe M/V ,Actief Interim ,Vilvoorde,50.92814,4.42938,Belgium,"java,python,postgresql,php,linux",java,python,postgresql,php,linux,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=3b7ea572c9e44bbe ,SOFTWARE ENGINEER (H/F) ,Adecco ,Angleur,50.6113,5.59942,Belgium,"java,nosql,playframework,spring,akka",java,nosql,playframework,spring,akka,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=7ebeb5b4057249e2 ,JUNIOR CUSTOMER INTELLIGENCE ANALYST – CRM - ADECCO EXPERTS LIEGE ,Adecco ,Liège,50.63373,5.56749,Belgium,"python,linux,windows,3d",python,linux,windows,3,,,Data Management,1,,,1,1
http://be.indeed.com/viewjob?jk=81930a20943f3dee ,PRICING MANAGER NIEUWE FUNCTIE ,Ago International ,Ghent,51.05,3.71667,Belgium,"nosql,c++,multithreading,tcp-ip,winapi",nosql,c++,multithreading,tcp-ip,winapi,,Data Quality Management,1,,,1,1
http://be.indeed.com/viewjob?jk=3467d828f01ecb6c ,LEAD MECHANICAL ENGINEER ,Alprocor ,Mechelen,51.02574,4.47762,Belgium,"python,go,elasticsearch",python,go,elasticsearch,,,,Data Governance,1,,,1,1
http://be.indeed.com/viewjob?jk=d61fbe701570e5e6 ,Bioinformatician ,Amaris ,Brussels,50.85045,4.34878,Belgium,"java,postgresql,spring,java-ee,jax-rs",java,postgresql,spring,java-ee,jax-rs,,Data Analysis,1,,,1,1
http://be.indeed.com/viewjob?jk=526d5f3c9dbb0844 ,business analyst Northern Europe ,Arval Belgium nv/sa ,Zaventem,50.88365,4.47298,Belgium,"java,bigdata,oop,unix,open-source",java,bigdata,oop,unix,open-source,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=c7a78797b5b2faa7 ,business analyst Northern Europe at Arval Belgium nv/sa ,Arval Belgium nv/sa ,Zaventem,50.88365,4.47298,Belgium,"tdd,linux,c,wpf,winforms",tdd,linux,c,wpf,winforms,,Data Visualization,1,,,1,1
http://be.indeed.com/viewjob?jk=a3dfab01dd9d1aa9 ,Senior Oracle - ColdFusion Developer ,Arηs Developments Belgium ,Brussels,50.85045,4.34878,Belgium,"java,storm,spark,kafka,aerospike",java,storm,spark,kafka,aerospike,,Artificial Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=9fd234540c314ad3 ,COST CONTROLLER & REPORTING ANALYST ,Axis ,Brussels,50.85045,4.34878,Belgium,"java,python,scala,restful-authentication",java,python,scala,restful-authentication,,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=363c6f362f0ac2ec ,European Senior Internal Auditor ,BD ,Erembodegem,50.91905,4.05041,Belgium,"javascript,css3,html5",javascript,css3,html5,,,,Mathematics,1,,,1,1
http://be.indeed.com/viewjob?jk=504def1223cb01f6 ,"STAGE - European Desk Transaction Banking Europe, Middle East, Africa (TBEMEA) - Brussels ",BNP Paribas ,Brussels,50.85045,4.34878,Belgium,"java,python,postgresql,sql,oracle",java,python,postgresql,sql,oracle,,Statistics,1,,,1,1
http://be.indeed.com/viewjob?jk=58a99d43bb37dce9 ,Data Specialist Easy banking Sales ,BNP Paribas ,Brussels,50.85045,4.34878,Belgium,"java,python,machine-learning,scala",java,python,machine-learning,scala,,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=5e9efe45222de6b8 ,Data Specialist Easy banking Sales ,BNP Paribas ,Brussels,50.85045,4.34878,Belgium,"html5,security",html5,security,,,,,Data Management,1,,,1,1
http://be.indeed.com/viewjob?jk=daa0244e8145d4a9 ,Data scientist (FR) ,BNP Paribas ,Brussels,50.85045,4.34878,Belgium,"java,json,android,mobile,sdk",java,json,android,mobile,sdk,,Data Governance,1,,,1,1
http://be.indeed.com/viewjob?jk=fa5dc239c6ad6abc ,Business Support Manager – Regulatory Requirements ,BNY Mellon ,Brussels,50.85045,4.34878,Belgium,"python,c++,devops,hudson,jenkins",python,c++,devops,hudson,jenkins,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=f5bc184a3a1ccb18 ,Contract Biostatistician ADaM Specialist - Belgium ,Barrington James ,Brussels,50.85045,4.34878,Belgium,"css,html,javascript,angularjs,rest",css,html,javascript,angularjs,rest,,Artificial Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=a15e75d5082454e5 ,Process & Technology Engineer ,Binani 3B ,Liège,50.63373,5.56749,Belgium,"java,bigdata,lmax,netty",java,bigdata,lmax,netty,,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=af5d3125caf923f7 ,Process & Technology Engineer ,Binani 3B the fibreglass Company ,Liège,50.63373,5.56749,Belgium,"java,nosql,php,elasticsearch,lucene",java,nosql,php,elasticsearch,lucene,,Mathematics,1,,,1,1
http://be.indeed.com/viewjob?jk=8a8cf33168c5e60f ,Bioinformatician ,Biocartis ,Mechelen,51.02574,4.47762,Belgium,"mysql,linux,perl,otrs",mysql,linux,perl,otrs,,,Statistics,1,,,1,1
http://be.indeed.com/viewjob?jk=e5d8a259e8bc7ab3 ,Test Architect ,Biocartis ,Mechelen,51.02574,4.47762,Belgium,"dagger,data-binding,mvvm,retrolambda,rx-java",dagger,data-binding,mvvm,retrolambda,rx-java,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=0c765de23fa89e2a ,Business Intelligence Consultant: 'Senior Data Scientist' ,Bisnode ,Anderlecht,50.83619,4.31454,Belgium,"e-commerce,operations,management,product,technology",e-commerce,operations,management,product,technology,,Data Management,1,,,1,1
http://be.indeed.com/viewjob?jk=c655e9e840a322ae ,Business & Decision - Data Scientist ,Business & Decision ,Brussels,50.85045,4.34878,Belgium,"python,c++,php,c,bash",python,c++,php,c,bash,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=f1a640ab1da41ef7 ,Business & Decision - SAS Specialist ,Business & Decision ,Brussels,50.85045,4.34878,Belgium,"machine-learning,r,project-management,agile-project-management",machine-learning,r,project-management,agile-project-management,,,Data Visualization,1,,,1,1
http://be.indeed.com/viewjob?jk=0b29b8be145774bc ,Customer Intelligence Analyst ,CARREFOUR Belgium ,Evere,50.87441,4.39905,Belgium,"php,symfony2,oop,backend,doctrine",php,symfony2,oop,backend,doctrine,,Artificial Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=cd2041bee364a7bf ,Customer Intelligence Analyst ,CARREFOUR Belgium ,Liège,50.63373,5.56749,Belgium,"mysql,bigdata,sql-server,vldb",mysql,bigdata,sql-server,vldb,,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=e6eb151c8b59d048 ,Customer Intelligence Analyst ,CARREFOUR Belgium ,Edegem-west,51.15366,4.42541,Belgium,"css,html,javascript,angularjs,cordova",css,html,javascript,angularjs,cordova,,Mathematics,1,,,1,1
http://be.indeed.com/viewjob?jk=8fe496d5aa8ef302 ,"JUNIOR Medical Data Analyst, (m/w) ",CLEARSOURCE ,Brussels,50.85045,4.34878,Belgium,"linux,sysadmin",linux,sysadmin,,,,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=252645026ea2bac6 ,Junior GIS developer (GID) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"c++,c,matlab,fortran",c++,c,matlab,fortran,,,Data Analysis,1,,,1,1
http://be.indeed.com/viewjob?jk=6ed6c6f5d133a2d0 ,Confirmed GIS developer (GID) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"java,python,angularjs,elasticsearch,postgis",java,python,angularjs,elasticsearch,postgis,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=781bf496e2479459 ,Junior Database developer (DBD) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"python,c++,linux,unix,perl",python,c++,linux,unix,perl,,Data Visualization,1,,,1,1
http://be.indeed.com/viewjob?jk=93c01efaff5d502d ,Confirmed Business and Requirement Analyst (BRA) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"python,c++,linux,git,shell",python,c++,linux,git,shell,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=a103d0772d87658d ,Junior Business Intelligence Analyst (BIA) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"python,linux,perl,git,shell",python,linux,perl,git,shell,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=a1590ec7147473ae ,Confirmed Database developer (DBD) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"python,c++,linux,database,shell",python,c++,linux,database,shell,,Data Governance,1,,,1,1
http://be.indeed.com/viewjob?jk=a62b9eff271490e7 ,Senior Business and Requirement Analyst (BRA) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"java,android,ios,objective-c",java,android,ios,objective-c,,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=a81f5c9429db5713 ,Confirmed Coldfusion Database developer ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"bigdata,atlassian,continuous-delivery",bigdata,atlassian,continuous-delivery,,,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=b10aac3ba3e9dc27 ,Senior Business Intelligence Analyst (BIA) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"java,c++,sql,node.js",java,c++,sql,node.js,,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=b357ac0242484a66 ,Junior Business and Requirement Analyst ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"java,scala,api,scripting-language",java,scala,api,scripting-language,,,Data Management,1,,,1,1
http://be.indeed.com/viewjob?jk=bda1da9b070897c7 ,Confirmed Business Intelligence Analyst (BIA) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"python,ruby,lua,text-to-speech,voice",python,ruby,lua,text-to-speech,voice,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=e49775bfe407c492 ,Confirmed Business and Requirement Analyst ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"java,css,javascript,gwt,uml",java,css,javascript,gwt,uml,,Artificial Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=f2022d264bbefc24 ,Junior Business and Requirement Analyst (BRA) ,CRI (Luxembourg) SA ,Brussels,50.85045,4.34878,Belgium,"java,c++,linux,unit-testing,jenkins",java,c++,linux,unit-testing,jenkins,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=9de4e68f5da943cb ,Senior SAP BI Consultant ,CSC ,Zaventem,50.88365,4.47298,Belgium,"c++,linux,scripting,continuous-integration,backend",c++,linux,scripting,continuous-integration,backend,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=8f6e203c32612efa ,Senior SAP BI Consultant ,CSC COMPUTER SCIENCES ,Brussels,50.85045,4.34878,Belgium,"java,scala,java-ee,backend",java,scala,java-ee,backend,,,Data Management,1,,,1,1
http://be.indeed.com/viewjob?jk=300df0f62fe92e53 ,Data Scientist ,Capgemini BE ,Diegem,50.89727,4.43354,Belgium,"css,javascript,jquery,html5,gruntjs",css,javascript,jquery,html5,gruntjs,,Data Quality Management,1,,,1,1
http://be.indeed.com/viewjob?jk=924aa57ab299cdb6 ,DCX Functional Analyst ,Capgemini BE ,Diegem,50.89727,4.43354,Belgium,"java,javascript,ruby-on-rails,mysql,html5",java,javascript,ruby-on-rails,mysql,html5,,Data Governance,1,,,1,1
http://be.indeed.com/viewjob?jk=7637d8d4ed3f224b ,Customer insight Data Analyst ,Carrefour ,Brussels,50.85045,4.34878,Belgium,"nosql,machine-learning,javascript,rest,nlp",nosql,machine-learning,javascript,rest,nlp,,Data Analysis,1,,,1,1
http://be.indeed.com/viewjob?jk=b25669b797ab006d ,Senior Digital Insights Analyst ,Carrefour ,Brussels,50.85045,4.34878,Belgium,"python,css,html,javascript,rest",python,css,html,javascript,rest,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=19df09e13f5085ee ,Database Developer ,Cegeka ,Brussels,50.85045,4.34878,Belgium,"python,ruby,linux,cloud",python,ruby,linux,cloud,,,Data Visualization,1,,,1,1
http://be.indeed.com/viewjob?jk=1d1fcac666fe7b98 ,Application/Designer ,Cegeka ,Brussels,50.85045,4.34878,Belgium,"android,ios,objective-c",android,ios,objective-c,,,,Artificial Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=291f2129168ae71d ,Application Architect/Designer ,Cegeka ,Brussels,50.85045,4.34878,Belgium,"java,c++,scala,data,data-mining",java,c++,scala,data,data-mining,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=788af2ae4aa391f8 ,Business Intelligence Analyst ,Cegeka ,Brussels,50.85045,4.34878,Belgium,"javascript,jquery,php,ajax,magento",javascript,jquery,php,ajax,magento,,Mathematics,1,,,1,1
http://be.indeed.com/viewjob?jk=c6509d3b4ffaff9d ,GIS Developer ,Cegeka ,Brussels,50.85045,4.34878,Belgium,"etl,sql,sysadmin,oracle",etl,sql,sysadmin,oracle,,,Statistics,1,,,1,1
http://www.indeed.fr/viewjob?jk=3d065b57dbe09d90 ,Biostatistician II or III (FSP) ,Chiltern ,Ardennes,50.6414,4.19301,Belgium,"java,c++,c,rdf,osmdroid",java,c++,c,rdf,osmdroid,,Business Intelligence,1,,,1,1
http://www.indeed.fr/viewjob?jk=9b50ade949a67da5 ,Senior Biostatistician (FSP) ,Chiltern ,Ardennes,50.6414,4.19301,Belgium,"java,python,javascript,node.js,perl",java,python,javascript,node.js,perl,,Data Management,1,,,1,1
http://be.indeed.com/viewjob?jk=cc06429450109ab6 ,EMEA (Belgium) Social Media Marketing Intern ,Cisco Graduate and Intern ,Brussels,50.85045,4.34878,Belgium,"android,augmented-reality,gis,navigation,opengl-es",android,augmented-reality,gis,navigation,opengl-es,,Data Governance,1,,,1,1
http://be.indeed.com/viewjob?jk=4736169e5eaa5b54 ,EMEA (Belgium) Social Media Marketing Intern ,"Cisco Systems, Inc. ",Diegem,50.89727,4.43354,Belgium,"javascript,user-experience,frontend,data-visualization",javascript,user-experience,frontend,data-visualization,,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=5b727818462e79cf ,Field Sales Specialist Intern - Belgium ,"Cisco Systems, Inc. ",Brussels,50.85045,4.34878,Belgium,"python,javascript,html5,jvm",python,javascript,html5,jvm,,,Artificial Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=3578b393331fc4b0 ,ClearSource - Junior Database Analyst ,ClearSource ,Brussels,50.85045,4.34878,Belgium,"python,erlang,machine-learning,scrapy,web-crawler",python,erlang,machine-learning,scrapy,web-crawler,,Cloud Computing,1,,,1,1
http://be.indeed.com/viewjob?jk=037694a34ae6f9e4 ,Medical Data Analyst/specialist - ENG/FR - Brussels ,Clearsource ,Brussels,50.85045,4.34878,Belgium,"java,amazon-web-services,mongodb,spring,rest",java,amazon-web-services,mongodb,spring,rest,,Mathematics,1,,,1,1
http://be.indeed.com/viewjob?jk=5978be37ca7232ee ,Junior Database Analyst for a Permanent Role in Brussels ,Clearsource ,Brussels,50.85045,4.34878,Belgium,"c++,linux,c,embedded,x86",c++,linux,c,embedded,x86,,Statistics,1,,,1,1
http://be.indeed.com/viewjob?jk=037065e9ca1cd8ed ,"Sr Mgr, Category Development ",Coca-Cola Enterprises ,Brussels,50.85045,4.34878,Belgium,"python,mysql,linux,git,twisted",python,mysql,linux,git,twisted,,Business Intelligence,1,,,1,1
http://be.indeed.com/viewjob?jk=9d9d7917bea6ed57 ,Senior Scientist - European Quality Center ,CocaCola ,Brussels,50.85045,4.34878,Belgium,"java,javascript,ruby-on-rails,restful-architecture,sql",java,javascript,ruby-on-rails,restful-architecture,sql,,Data Management,1,,,1,1
http://be.indeed.com/viewjob?jk=14bfab9188fbbddd ,Data Governance Analyst ,Computer Futures ,Brussels,50.85045,4.34878,Belgium,"java,testing,qa",java,testing,qa,,,,Data Engineering,1,,,1,1
http://be.indeed.com/viewjob?jk=17c0add75a4de165 ,BI Analyst - Oost Vlaanderen ,Computer Futures ,Antwerp,51.21989,4.40346,Belgium,"java,python,sql,linux,sysadmin",java,python,sql,linux,sysadmin,,Data Visualization,1,,,1,1
http://be.indeed.com/viewjob?jk=50798b2aa3de4b67 ,JUNIOR ANALYST & DATA ADMINISTRATOR ,Deloitte ,Brussels,50.85045,4.34878,Belgium,"python,bigdata,automation,performance,testing",python,bigdata,automation,performance,testing,,Artificial Intelligence,1,,,1,1
